"_source/data/positionData","_source/data/speedData","_source/data/unit_speedData","_source/data/temperatureData","_source/data/lightData","_source/data/recorded_at","_source/data/unit_temperatureData","_source/data/unit_lightData","_source/data/eventType","_source/data/action","_source/data/eventID"
"[11.91176, 107.38349]",61.31,"KMH",5.48,0,2023-02-14 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","cJxHnZFZ-DD_o3SQRRzZM"
"[11.88742, 107.32165]",28,"KMH",4.61,0,2023-02-14 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","Zk3byZJzm-bNGwYIfFKuO"
"[11.83688, 107.27339]",32.04,"KMH",0.29,0,2023-02-14 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","R4rynWU1oiJxt7UclbtJm"
"[11.79438, 107.19719]",34.2,"KMH",1.98,0,2023-02-14 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","a3sHDhqipp0xjVC1glgfW"
"[11.73478, 107.14746]",47.09,"KMH",2.09,0,2023-02-14 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","YSieCGh_FK9AGWf8a8OxK"
"[11.69556, 107.08901]",24.63,"KMH",1.25,0,2023-02-14 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","rUfrABKCDYyUjIS8jRZ1v"
"[11.64351, 107.04603]",49.44,"KMH",4.58,0,2023-02-14 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","RkM0kJLbRz2o0-JSfiLEH"
"[11.6003, 106.99513]",34.59,"KMH",4.71,0,2023-02-14 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","noUlX-UfixCRSFmT6TjVT"
"[11.5492, 106.92901]",60.69,"KMH",3.74,0,2023-02-14 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","3ekI8XrBfmgOHwxhItQCB"
"[11.48916, 106.88497]",23.31,"KMH",1.26,0,2023-02-14 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","sL6Ulbo5dIZcoce7Ha45y"
"[11.40109, 106.83895]",63.55,"KMH",2.05,0,2023-02-14 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","bS63Rjne_m4aiQXX6t7FA"
"[11.32868, 106.81945]",24.82,"KMH",0.54,0,2023-02-14 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","MzGvG2GqAHmVJWMRLD5e4"
"[11.26433, 106.76983]",59.42,"KMH",5.66,0,2023-02-14 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","aPXQI85kCRRuLIGvWLZSF"
"[11.16775, 106.73462]",64.54,"KMH",0.01,0,2023-02-14 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","nKtQ_30tRRTv53ygUy60M"
"[11.06752, 106.78282]",53.57,"KMH",4.54,0,2023-02-14 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","jvQPHUCjHwV65Q9hXyrtp"
"[10.99007, 106.77192]",22.04,"KMH",4.34,0,2023-02-14 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","PW3Otk7BOGqmG1pOM0GsR"
"[10.93935, 106.80681]",26.34,"KMH",0.98,0,2023-02-14 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","i7RfmRjtOojvGvusibKqe"
"[10.8618, 106.91927]",27.62,"KMH",2.83,0,2023-02-14 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","fZ6y5jFSmKAoHUyQzUzBU"
"[10.90111, 106.85004]",49.23,"KMH",0.55,0,2023-02-14 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","9vqJJZmpWcm1vvSDrdnac"
"[10.77847, 106.95701]",38,"KMH",5.84,0,2023-02-14 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","FMrHwkuPGGUk8lBCeenEZ"
"[10.69547, 107.0148]",59.9,"KMH",4.5,0,2023-02-14 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","sY66ydh2CANyA-GAZlry5"
"[10.5968, 107.05524]",25.48,"KMH",2.48,0,2023-02-14 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","aqbeefxeeh5s-fS-GJdB7"
"[10.52441, 107.08377]",50.38,"KMH",0.36,0,2023-02-14 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","3s6rfereWn_gF4ieOoxcp"
"[10.4891, 107.15876]",26.43,"KMH",5.4,0,2023-02-14 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","H2BbNyDaSIpLCEOVD9g-T"
"[10.43143, 107.15827]",25.91,"KMH",5.94,0,2023-02-14 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","2NHeZgHlaHVAt7tR_w0NR"
"[10.39718, 107.11183]",64.25,"KMH",5.15,0,2023-02-14 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","Hvq3Y7YoiUfegUngr9B_e"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-02-14 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","14j8Lp60f8RNX01eJwY8O"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-02-15 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","MaMeTak9qiFycaBpjQ4v3"
"[12.65841, 108.03907]",69.9,"KMH",1.5,0,2023-02-15 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","GMNNuWyj4DUOB7Y9lhijk"
"[12.61997, 107.95092]",42.66,"KMH",2.02,0,2023-02-15 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","tYbzIFwthGTB8WGENJHaQ"
"[12.58494, 107.87112]",39.73,"KMH",1.55,0,2023-02-15 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","83eHOrbisBBaQ2cJJiXQV"
"[12.54409, 107.79773]",49.87,"KMH",3.31,0,2023-02-15 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","U9FnwgFMWPBNLtSkYbzRA"
"[12.49071, 107.72369]",47.95,"KMH",5.91,0,2023-02-15 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","VEB5a_HXWieZFhSDMX103"
"[12.44323, 107.63695]",52.39,"KMH",3.49,0,2023-02-15 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","r_JvwRcIWj-HM2UOw9p6w"
"[12.35233, 107.56961]",25.41,"KMH",0.9,0,2023-02-15 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","6bS_5KgrY7aeiHLXRhegz"
"[12.28166, 107.45917]",27.1,"KMH",2.49,0,2023-02-15 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","1gRNYToYYlD5CuE1a2BeX"
"[12.20514, 107.45171]",50.65,"KMH",4.61,0,2023-02-15 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","1arTIYfUJxLjrz2UEPN0b"
"[12.1149, 107.47546]",32.06,"KMH",5.86,0,2023-02-15 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","t-YNfr5kkcV6aSW_bg3KE"
"[12.02528, 107.49632]",63.14,"KMH",5.03,0,2023-02-15 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","l4j2y17zoLrOrjZeoJ4Ul"
"[11.94758, 107.46025]",31.5,"KMH",1.44,0,2023-02-15 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","4jeke6jFOnVhrUM8zXE0C"
"[11.91176, 107.38349]",37.24,"KMH",5.13,0,2023-02-15 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","JmjCB40ft1Qf5aLiGmRjX"
"[11.88742, 107.32165]",27.59,"KMH",1.02,0,2023-02-15 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","MZHBS-VLM5WJyhu62ly57"
"[11.83688, 107.27339]",26.96,"KMH",3.52,0,2023-02-15 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","etQghlDu9x3aIIxcP53S2"
"[11.79438, 107.19719]",42.45,"KMH",0.94,0,2023-02-15 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","j6SI_IMSLxxSByDt-uxp_"
"[11.73478, 107.14746]",41.53,"KMH",2.97,0,2023-02-15 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","2ZgZeX7MiPU90H_d92zdq"
"[11.69556, 107.08901]",32.44,"KMH",2.49,0,2023-02-15 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","ZcsM5nWb3UBJBXpXWu0oT"
"[11.64351, 107.04603]",50.07,"KMH",2.28,0,2023-02-15 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","JWIfUrUoCWK9aphkIbDNz"
"[11.6003, 106.99513]",38.61,"KMH",5.82,0,2023-02-15 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","7VAuCBbQRO8r1Pu89zYc7"
"[11.5492, 106.92901]",22.99,"KMH",4.26,0,2023-02-15 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","yE3yk5On9v-bFaFOztgMm"
"[11.48916, 106.88497]",33.99,"KMH",3.55,0,2023-02-15 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","AxJPJ-h1KtITh7ARQSt3R"
"[11.40109, 106.83895]",50.4,"KMH",5.54,0,2023-02-15 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","ZznMWqU0SBRSy-uMXW9vW"
"[11.32868, 106.81945]",32.68,"KMH",1.33,0,2023-02-15 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","-_rVsooFHaZz6oncWVMgd"
"[11.26433, 106.76983]",67.49,"KMH",3.03,0,2023-02-15 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","cYVNlzQcHNTCTJioMy6yX"
"[11.16775, 106.73462]",67.34,"KMH",2.85,0,2023-02-15 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","FRRfi-RRcPiWmsmFE74TT"
"[11.06752, 106.78282]",52.29,"KMH",2.14,0,2023-02-15 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","aeBSmVqyZOC9ytsCQNIR3"
"[10.99007, 106.77192]",26.95,"KMH",4.17,0,2023-02-15 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","w4PAW079mjCVQZOfR2IIL"
"[10.93935, 106.80681]",27.34,"KMH",3.72,0,2023-02-15 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","oB3KrnZ89fbqMNLbmCdqO"
"[10.8618, 106.91927]",63.58,"KMH",2.77,0,2023-02-15 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","hrQBgqinlyvxtyYRtI-xp"
"[10.90111, 106.85004]",29.41,"KMH",5.14,0,2023-02-15 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","4SSNnQBKVebb8TThlgpvX"
"[10.77847, 106.95701]",40.84,"KMH",5.69,0,2023-02-15 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","4eIo8TCDq8aeiCj3GnC8r"
"[10.69547, 107.0148]",42.58,"KMH",5.68,0,2023-02-15 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","jaYxd4ccMxGLzzp-TPo3B"
"[10.5968, 107.05524]",27.78,"KMH",1.99,0,2023-02-15 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","mqzdeU0aJQWO7std4AF6F"
"[10.52441, 107.08377]",35.17,"KMH",5.42,0,2023-02-15 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","YN0_G2qeUEfl-buK0YipW"
"[10.4891, 107.15876]",39.16,"KMH",5.46,0,2023-02-15 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","n8pISqpMsnJFUnej0AZ_I"
"[10.43143, 107.15827]",37.85,"KMH",4.81,0,2023-02-15 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","-U0rvew3ZqrVopSl1F5K8"
"[10.39718, 107.11183]",28.49,"KMH",3.75,0,2023-02-15 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","WmOU2TNqzMjYLrECv_QgA"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-02-15 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","ZTlbjZzsqK2FDeMkKIZip"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-02-16 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","wmIa6rPoIeVXSk9hs7B7N"
"[12.65841, 108.03907]",61.73,"KMH",4.96,0,2023-02-16 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","LGHUZgSXMXI8tnbwC925P"
"[12.61997, 107.95092]",45.39,"KMH",1.03,0,2023-02-16 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","pDYNIciGzFff3gvPixsWQ"
"[12.58494, 107.87112]",70,"KMH",3.3,0,2023-02-16 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","qFrxSqcCo1MIkGMRpND1N"
"[12.54409, 107.79773]",53.31,"KMH",0.38,0,2023-02-16 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","iOp38HtLnb2_JXqK7Gl1h"
"[12.49071, 107.72369]",45.42,"KMH",0.86,0,2023-02-16 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","W1v5mhUapeVbJNTBNj6gx"
"[12.44323, 107.63695]",55.29,"KMH",3.62,0,2023-02-16 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","vuW-fa2luTcTZjz-Nqnop"
"[12.35233, 107.56961]",30.12,"KMH",3.85,0,2023-02-16 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","Gf-bNHAWf5FhEdmcsE0br"
"[12.28166, 107.45917]",65.25,"KMH",5.99,0,2023-02-16 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","FsEYvpdkEZJYXRLh08naE"
"[12.20514, 107.45171]",56.67,"KMH",3.36,0,2023-02-16 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","OlOmF6-ZpmxqHJAXKR3X6"
"[12.1149, 107.47546]",46.33,"KMH",0.64,0,2023-02-16 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","3bJWOJ3BQUX1bNrIjHRDq"
"[12.02528, 107.49632]",63.06,"KMH",1.87,0,2023-02-16 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","C9OUc6yHEUAtvtcAOHmol"
"[11.94758, 107.46025]",52.53,"KMH",2.83,0,2023-02-16 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","otdeSORT_vPmMflvyCaUS"
"[11.91176, 107.38349]",52.94,"KMH",5.25,0,2023-02-16 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","HKUEjow5bIEPzFEweNGQL"
"[11.88742, 107.32165]",68.25,"KMH",1.02,0,2023-02-16 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","cXwopg7O2DA61V0h8D0Z6"
"[11.83688, 107.27339]",52.59,"KMH",1.69,0,2023-02-16 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","G-a93PlziI_98Zzrs9rN7"
"[11.79438, 107.19719]",65.4,"KMH",1.65,0,2023-02-16 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","DoTHdzNnBEfhkuenix_n4"
"[11.73478, 107.14746]",20.14,"KMH",5.9,0,2023-02-16 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","LFy0wB0wMaHKJimrQEA5L"
"[11.69556, 107.08901]",47.65,"KMH",2.47,0,2023-02-16 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","tIsmi05dt8e_zJjL3YPMI"
"[11.64351, 107.04603]",24.83,"KMH",5.26,0,2023-02-16 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","QaEBGy6PxsqonxHLvmT8D"
"[11.6003, 106.99513]",36.17,"KMH",0.06,0,2023-02-16 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","rb2_fQ7uBUw23AZ4Dqgro"
"[11.5492, 106.92901]",36.78,"KMH",5.76,0,2023-02-16 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","itOMKPUkUAIMRejKhgk7M"
"[11.48916, 106.88497]",41.76,"KMH",4.04,0,2023-02-16 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","m-7320SrDh-zK0ynLT_ko"
"[11.40109, 106.83895]",68.66,"KMH",0.54,0,2023-02-16 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","90PQzQC0tArHDFXdeM-xl"
"[11.32868, 106.81945]",63.57,"KMH",0.02,0,2023-02-16 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","0LspRP50POfOok3bdIjOr"
"[11.26433, 106.76983]",56.16,"KMH",1.29,0,2023-02-16 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","s0gmnZImGQuKGCFcuZVdq"
"[11.16775, 106.73462]",54.23,"KMH",5.95,0,2023-02-16 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","y8v0NyD1YmMmYuF8t-Fe9"
"[11.06752, 106.78282]",41.4,"KMH",4.15,0,2023-02-16 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","jSqIh6CV5ylML7fkXuetY"
"[10.99007, 106.77192]",61.69,"KMH",1.32,0,2023-02-16 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","t35p-ih_dg9AgZ5ZyQaM4"
"[10.93935, 106.80681]",34.88,"KMH",0.76,0,2023-02-16 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","3Yor1zDEaFIoKZzfd38cm"
"[10.8618, 106.91927]",53.31,"KMH",3.6,0,2023-02-16 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","LS0rBf9UHmZwVkME7fTLr"
"[10.90111, 106.85004]",63.1,"KMH",4.94,0,2023-02-16 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","f-4Iy-lHFcg68FEFF4vV6"
"[10.77847, 106.95701]",23.02,"KMH",5.01,0,2023-02-16 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","_W5J7RWkvMwEK1i2sCk_6"
"[10.69547, 107.0148]",29.43,"KMH",5.46,0,2023-02-16 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","4YTbYjk7-NuothvzZqfr9"
"[10.5968, 107.05524]",28.62,"KMH",1.54,0,2023-02-16 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","kaW0_kdr_nXVKvviy_ZVN"
"[10.52441, 107.08377]",30.75,"KMH",3.48,0,2023-02-16 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","3hSp4uA3R_Y0W6Al5jl1f"
"[10.4891, 107.15876]",51.04,"KMH",0.35,0,2023-02-16 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","p_QD9T1BwSt2JptuwyJ_2"
"[10.43143, 107.15827]",38.71,"KMH",5.45,0,2023-02-16 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","ymZEgOA-tdyIE5YfCMLzV"
"[10.39718, 107.11183]",31.41,"KMH",4.68,0,2023-02-16 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","2vZGZLkTcY3UQji-iXWWv"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-02-16 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","TsU2ud0v7M_aA8JYVBe3H"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-02-17 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","3O67-cIo_KQGKsDVDp745"
"[12.65841, 108.03907]",47.37,"KMH",0.65,0,2023-02-17 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","AQR4vjwmI-OKjOqUWnMJx"
"[12.61997, 107.95092]",34.74,"KMH",3.11,0,2023-02-17 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","Tf1BEvQrGKSSy1dE-jvDR"
"[12.58494, 107.87112]",26.77,"KMH",2.39,0,2023-02-17 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","zJwRiW72ZlR4d6kwdKU9E"
"[12.54409, 107.79773]",26.44,"KMH",0.72,0,2023-02-17 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","mRe7-ZfmzDU7bWho18dmj"
"[12.49071, 107.72369]",36.52,"KMH",5.08,0,2023-02-17 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","DIhkEYA5kVOgmI0aKV8lo"
"[12.44323, 107.63695]",33.58,"KMH",0.13,0,2023-02-17 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","z0SEsZOsJogjxgUu-I4Va"
"[12.35233, 107.56961]",62.47,"KMH",1.4,0,2023-02-17 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","En03pwofmUj_vrmt8n1ra"
"[12.28166, 107.45917]",50.66,"KMH",0.83,0,2023-02-17 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","NZa7vMhI0NH7OJ6hwhesJ"
"[12.20514, 107.45171]",66.64,"KMH",1.86,0,2023-02-17 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","qge0o9VFZlSQL21WuvxJv"
"[12.1149, 107.47546]",22.11,"KMH",1.53,0,2023-02-17 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","TmbEyhv9avpeTvc2Mcpnh"
"[12.02528, 107.49632]",32.83,"KMH",5.78,0,2023-02-17 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","APauAOuIqkxp7-Clontaj"
"[11.94758, 107.46025]",51.06,"KMH",4.88,0,2023-02-17 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","F4OUhzw4h17gGl7w99LSZ"
"[11.91176, 107.38349]",43.64,"KMH",4.77,0,2023-02-17 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","ZB4JfLuqBXvZN6wpbEBmM"
"[11.88742, 107.32165]",27.67,"KMH",2.4,0,2023-02-17 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","FIu6MiOctErgFXH2ElCat"
"[11.83688, 107.27339]",33.26,"KMH",1.27,0,2023-02-17 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","5aAM31H6aAOW1eaGh56o-"
"[11.79438, 107.19719]",37.47,"KMH",5.79,0,2023-02-17 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","Dok8nG1YCynnNmZ7z9eJ-"
"[11.73478, 107.14746]",54.4,"KMH",4.08,0,2023-02-17 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","2SdnQFwSi_M_cT37qNGhT"
"[11.69556, 107.08901]",42.8,"KMH",2.36,0,2023-02-17 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","NHQBjdVDsFCkWjWldAHJt"
"[11.64351, 107.04603]",69.8,"KMH",5.78,0,2023-02-17 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","8RzmVCDPvoex-_Sqgmblg"
"[11.6003, 106.99513]",43.47,"KMH",4.12,0,2023-02-17 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","3Ej5m1W1yA7GOAo7EntqT"
"[11.5492, 106.92901]",41.01,"KMH",2.07,0,2023-02-17 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","mgFPqCuNqRimxTTsj1U_0"
"[11.48916, 106.88497]",63.79,"KMH",1.44,0,2023-02-17 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","u6Mljs9aeq6Q2O7B9SR4i"
"[11.40109, 106.83895]",56.9,"KMH",4.24,0,2023-02-17 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","n7UrguRnqHfQVY5v9Upr1"
"[11.32868, 106.81945]",44.9,"KMH",2.14,0,2023-02-17 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","M3RWHMvHk94r_OxZyPx55"
"[11.26433, 106.76983]",34.6,"KMH",0.76,0,2023-02-17 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","55e35id009srDYiiIrMlO"
"[11.16775, 106.73462]",34.98,"KMH",2.08,0,2023-02-17 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","tpo3kyRpXLKwrGCpOWx-J"
"[11.06752, 106.78282]",49.76,"KMH",3.41,0,2023-02-17 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","_S6e5sJyyjyZ152RlxZHj"
"[10.99007, 106.77192]",55.66,"KMH",5.11,0,2023-02-17 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","5_F5WHeEZB1iCNMIUapcQ"
"[10.93935, 106.80681]",43.19,"KMH",2.31,0,2023-02-17 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","eDrhOAmfvBG4gvPGfsuHy"
"[10.8618, 106.91927]",46.94,"KMH",2.04,0,2023-02-17 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","PYbghscM3eH28nF6IdJJF"
"[10.90111, 106.85004]",47.32,"KMH",3.71,0,2023-02-17 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","lo42DzeEb0V9jzZRmrRCC"
"[10.77847, 106.95701]",55.04,"KMH",3.98,0,2023-02-17 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","ZoTicB6kffd1OOecYbvjh"
"[10.69547, 107.0148]",40.94,"KMH",5.95,0,2023-02-17 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","7Zgf88niTojIYysUkV1rb"
"[10.5968, 107.05524]",33.29,"KMH",0.86,0,2023-02-17 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","sAnzN5t66twm2ClcGehf-"
"[10.52441, 107.08377]",22.69,"KMH",0.85,0,2023-02-17 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","QbiHRcLf3NenMe5SlbMCo"
"[10.4891, 107.15876]",62.23,"KMH",3.02,0,2023-02-17 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","12k5TuZHv6F8DbfZ1A17w"
"[10.43143, 107.15827]",34.29,"KMH",2.81,0,2023-02-17 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","0ceVSyI_3l_QtMFLnBxPt"
"[10.39718, 107.11183]",24.63,"KMH",0.32,0,2023-02-17 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","Y9XBZrPYWE3CGBe7oB_8o"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-02-17 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","bOwm2j1CYT-FoHuAu2ZnE"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-02-18 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","FvrcaeEs6flxm5A_0sCpN"
"[12.65841, 108.03907]",66.14,"KMH",4.83,0,2023-02-18 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","iXG7MJUu9UEvPn2NGxdwU"
"[12.61997, 107.95092]",35.27,"KMH",1.4,0,2023-02-18 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","hytq4WeD_vbhjeMfFTZO1"
"[12.58494, 107.87112]",60.5,"KMH",1.7,0,2023-02-18 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","U_24gltTqwtiLmlCj5UkK"
"[12.54409, 107.79773]",27.92,"KMH",1.71,0,2023-02-18 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","vpye4iD3_FqGSSVVNPAUW"
"[12.49071, 107.72369]",25.21,"KMH",2.68,0,2023-02-18 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","uX1MT9haScQMJhatsAifC"
"[12.44323, 107.63695]",46.96,"KMH",0.57,0,2023-02-18 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","pdVRFSoyGlgxJR8emQ2WL"
"[12.35233, 107.56961]",53.54,"KMH",0.82,0,2023-02-18 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","EdPdZB4y2-YpDb-ZKKIxd"
"[12.28166, 107.45917]",63.51,"KMH",4.4,0,2023-02-18 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","2T3tWPw1teRsMxclwLkYV"
"[12.20514, 107.45171]",58.95,"KMH",4.56,0,2023-02-18 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","ICkwtkKh-LOLH1PcUzqCU"
